순번,STATION_NM,GPS_X,GPS_Y,MAP_X,MAP_Y,STATION_ID,MOBILE_NO
356,장안사거리,12638.75,3727.816,168668.1465,440523.3466,163000295,37295
357,신세계백화점(인천터미널),12642.106,3726.6,173608.8674,438258.2959,165000588,39588
358,봉사골,12710.631,3737.271,215646.2554,457971.7518,222001113,49247
359,월산교회,12720.302,3739.631,229860.6911,462375.5852,222001169,49229
360,시온고등학교,12648.293,3728.23,182743.9155,441250.5997,211000216,12160
361,소새울역.양우아파트,12647.856,3728.208,182098.6022,441210.9771,211000217,12175
362,역곡역북부,12648.71,3729.144,183361.522,442940.6101,210000484,11405
363,숭의목공예마을앞,12638.915,3727.984,168915.1143,440835.432,163000315,37315
364,숭의목공예마을앞,12638.891,3727.965,168879.3277,440800.8643,163000313,37313
365,수봉공원.인천문화회관입구,12639.766,3727.94,170169.2338,440750.0161,163000362,37362
366,수봉공원.인천문화회관입구,12639.745,3727.966,170135.5281,440796.2357,163000369,37369
367,도화초등학교.수봉도서관,12640.033,3727.879,170560.6392,440634.6309,163000367,37367
368,도화IC,12640.279,3727.725,170921.342,440347.7176,163000356,37356
369,제일시장,12640.516,3727.55,171270.3344,440023.329,163000329,37329
370,석바위시장역,12641.534,3727.468,172771.6847,439866.4256,163000374,37374
371,인천교회,12641.699,3727.437,173014.1029,439807.8746,165000260,39260
372,극동.금호아파트,12641.925,3727.416,173347.8665,439768.0625,165000272,39272
373,공작아파트,12644.494,3727.78,177140.0517,440432.3432,165000480,39480
374,건설기술교육원,12644.112,3727.048,176572.2329,439080.5955,165000354,39354
375,삼환아파트,12644.061,3726.984,176497.4359,438961.8403,165000328,39328
376,남동구청,12643.969,3726.805,176360.8296,438630.8928,165000279,39279
377,남동초등학교,12644.177,3726.599,176667.014,438248.151,165000254,39254
378,남동초등학교,12644.196,3726.612,176691.3756,438270.2812,165000255,39255
379,남동구청,12643.967,3726.744,176357.5747,438518.3942,165000263,39263
380,담방로사거리,12644.335,3726.67,176899.5488,438379.247,165000275,39275
381,고목,12726.076,3707.539,238622.0939,403047.2168,231000400,33608
382,바깥마을,12733.791,3756.001,249515.2111,492755.0791,239000569,44518
383,농공단지앞,12733.442,3753.635,249029.4125,488373.9024,239000566,44519
384,점말부락,12729.385,3750.564,243108.751,482658.6619,239000562,44521
385,산유리유동,12730.838,3744.963,245300.6298,472310.4295,239000325,44523
386,홍적광산앞,12734.598,3756.879,250687.2587,494385.1547,239000293,44488
387,화악삼거리,12734.003,3755.528,249830.9217,491880.3025,239000289,44489
388,숯벌,12731.424,3751.542,246093.1273,484484.72,239000281,44490
389,바깥마을,12733.786,3755.998,249508.5784,492749.3733,239000266,44493
390,느티나무쉼터,12735.04,3753.992,251364.5768,489046.7478,239000262,44494
391,쇳골,12723.841,3742.27,235043.8335,467277.7972,239000254,44495
392,다보정사앞,12711.19,3800.335,216384.5165,500639.0954,236000392,40499
393,지현2리.패키지마을,12715.835,3755.951,223205.563,492546.1714,236000362,40500
394,벌말,12716.706,3752.657,224500.8948,486455.4044,236000349,40502
395,범바위(목동방면),12732.818,3753.399,248117.1372,487932.4401,239000463,44540
396,제령리상촌(목동방면),12731.724,3753.789,246505.6232,488642.6696,239000460,44541
397,도솔천사(목동방면),12729.297,3756.526,242921.568,493686.5678,239000457,44500
398,가림마을(목동방면),12726.622,3758.602,238988.4043,497508.8609,239000454,44501
399,한신.세아.현대아파트,12710.708,3739.628,215750.5039,462331.1553,222001127,23867
400,맹골,12718.29,3737.104,226916.6425,457691.9428,222001197,49228
401,덕소아이파크,12713.281,3735.214,219553.2827,454174.945,222001151,49265
402,오룡마을,12711.222,3739.503,216507.5956,462102.0475,222001129,23676
403,주공.보미청광아파트,12717.905,3739.521,226335.5308,462160.4387,222001284,49272
404,주공.보미청광아파트,12717.915,3739.527,226349.7423,462172.6142,222001283,49271
405,부대앞,12719.544,3734.475,228777.9989,452834.4401,222001342,23943
406,적환장,12709.631,3735.615,214180.0056,454904.9965,221000249,22237
407,한양대구리병원(중),12708.029,3736.043,211820.9125,455693.0877,221000243,22233
408,롯데백화점.구리역입구(중),12708.661,3736.149,212750.1481,455891.1065,221000239,22231
409,고양공영차고지,12644.358,3740.869,177007.5922,464644.8831,219000645,20595
410,부대앞,12719.539,3734.479,228770.4064,452841.2542,222001341,23944
411,주곡초중교.신안인스빌아파트,12712.401,3743.465,218225.3473,469435.1612,222001367,23975
412,연세중학교,12719.323,3734.063,228455.3908,452071.4243,222001340,23945
413,별내면사무소.에코랜드입구,12707.338,3742.181,210788.6431,467045.9164,222001313,23918
414,가운배수펌프장,12710.041,3735.716,214782.7788,455093.7836,222001264,23902
415,송문1리복지회관,12715.227,3713.505,222525.826,414025.212,228001909,47850
416,서울병원,12712.881,3714.415,219052.9271,415700.5105,228000434,47574
417,미진FA시스템앞,12711.952,3715.644,217672.8722,417969.9628,228000416,47575
418,미진FA시스템앞,12711.969,3715.631,217699.023,417945.8513,228000409,47577
419,신원2리,12713.246,3718.733,219572.9406,423689.1039,228000376,47578
420,피사리골프,12713.343,3720.136,219710.9936,426284.3917,228000372,47579
421,금어1리,12714.406,3716.218,221299.669,419039.4739,228000288,47582
422,평택세무서,12707.085,3700.218,210512.6818,389425.7484,214000753,48751
423,시청앞,12706.736,3659.411,209994.552,387930.8742,214000737,48277
424,자비사앞,12704.055,3657.893,206018.6266,385118.8329,214000681,48278
425,주북1리,12715.086,3714.771,222311.7768,416366.6611,228000263,47584
426,이화아파트후문,12731.023,3714.46,245881.4284,415887.0413,230000384,32444
427,대대리,12715.838,3715.747,223417.6298,418174.4745,228000242,47590
428,주북3리,12714.669,3715.47,221690.7987,417657.9064,228000238,47591
429,서1리,12710.823,3712.017,216016.5923,411258.1353,228000137,47593
430,천리,12712.139,3711.703,217966.114,410681.6218,228000134,47594
431,서3리,12710.263,3712.55,215187.328,412242.4863,228000130,47595
432,보성청실아파트.맞은편,12705.189,3700.091,207700.6525,389187.5637,214000591,48279
433,두릉리.계루지,12700.89,3703.405,201321.7512,395313.6532,214000432,48281
434,파주농협,12648.295,3748.806,182822.3076,479311.6982,229001266,30826
435,오현리훈련장,12655.799,3753.398,193845.076,487791.8049,229001214,30827
436,하이마트,12645.15,3748.341,178207.7028,478464.3744,229001192,30830
437,팜스프링아파트후문,12646.645,3746.483,180394.1692,475022.3129,229001185,30832
438,팜스프링아파트정문,12646.658,3746.303,180413.0519,474688.5132,229001181,30834
439,아랫샘내,12652.475,3756.409,188979.3637,493368.2712,229001177,30835
440,남북출입사무소,12642.569,3754.208,174453.1154,489327.7811,229001157,30810
441,상지석3통마을회관,12647.12,3743.778,181080.4977,470015.7771,229001126,30331
442,쌍용기숙사,12705.947,3701.997,208822.0795,392713.3975,214000786,48297
443,현대아이파크.팽성국제교류센터,12703.349,3657.734,204974.0122,384826.0672,214000765,48298
444,구포3리,12653.524,3714.895,190426.9032,416572.4906,233000780,37612
445,오산시티자이1.2단지,12705.461,3709.003,208089.0851,405671.9126,223000095,24228
446,솔빛마을.신도브래뉴,12704.56,3711.758,206750.5681,410766.763,233001488,37615
447,상신하길로주택,12654.172,3706.358,191369.4681,400780.5673,233001548,55479
448,도곡4리,12651.901,3659.265,187986.0605,387665.4627,214000064,48381
449,방축3리,12653.142,3658.134,189824.6133,385570.7619,214000048,48382
450,방림4리,12653.311,3657.919,190074.883,385171.7474,214000948,48383
451,장안8리,12650.796,3702.267,186355.1053,393219.4886,233001430,37619
452,신창아파트,12656.238,3658.845,194420.6061,386880.9296,214000129,48386
453,둔포,12702.304,3655.815,203421.7068,381273.8214,500000183,71411
454,노와2리,12705.695,3657.081,208455.968,383620.8533,214000752,15760
455,중리,12716.679,3658.628,224752.4633,386512.1193,231001082,33732
456,강덕리,12714.36,3656.801,221320.5742,383124.8691,231000162,34185
457,산장가든,12708.41,3704.067,212466.3965,396545.8473,231000707,33725
458,산장가든,12708.401,3704.067,212452.3966,396545.8471,231000708,33726
459,문학리,12657.998,3709.366,197038.4565,406340.6181,233000613,37606
460,주천리,12729.107,3705.567,243131.1999,399421.6062,231000930,34528
461,한겨레중고등학교,12725.233,3701.761,237422.7425,392355.7204,231001106,33727
462,백암시장입구,12722.437,3709.885,233216.5909,407364.7566,228001383,47671
463,홍시1,12736.099,3707.791,253465.5037,403594.7599,230001154,32464
464,빙정말,12735.859,3707.765,253111.6094,403545.2877,230001139,32465
465,노탑4리,12738.217,3708.228,256594.9372,404423.4982,230001109,51310
466,상자포리,12732.393,3725,247795.7377,435395.0732,240000675,45881
467,이황리1,12734.624,3709.146,251266.9343,406087.6945,230001225,32472
468,하귀리,12734.522,3713.331,251067.8091,413828.1907,237000446,52109
469,유네스코,12723.172,3712.477,234285.8088,412162.6209,230001172,32473
470,GM하이빌,12728.436,3714.478,242054.9941,415899.0616,230001079,32474
471,가좌리OB앞,12728.097,3715.706,241543.4006,418167.8894,230001086,32476
472,부발역,12729.427,3715.568,243510.8153,417922.6699,230001150,32477
473,매화리(미표지판),12732.515,3715.808,248070.7733,418390.2533,237001030,52111
474,설마니,12742.939,3714.863,263498.1852,416745.497,237000210,52114
475,부구리,12740.144,3711.588,259408.1069,410657.4571,237001016,52116
476,나래2리(종점),12735.072,3710.723,251911.7145,409009.2347,230001135,32480
477,시어골,12717.454,3718.491,225788.8654,423256.8534,234000890,38936
478,산유리보건소,12730.746,3745.231,245162.7469,472803.9971,239000339,44029
479,산유리보건소,12730.75,3745.234,245168.2892,472809.9066,239000340,44030
480,중랑교(중),12704.014,3735.485,205912.3052,454654.3167,105000010,6010
481,팔각정,12724.432,3743.692,235901.8097,469912.1965,239000533,44646
482,수리재입구,12726.501,3746.237,238919.5959,474633.4622,239000176,44648
483,수리재입구,12726.503,3746.24,238921.8565,474639.9835,239000181,44649
484,구사골마을,12726.157,3746.95,238408.3457,475950.0454,239000178,44651
485,구사골마을,12726.158,3746.956,238405.9009,475959.6384,239000180,44652
486,당무마을,12731.722,3751.804,246527.2278,484972.0272,239000273,44659
487,안말,12732.142,3752.15,247135.6688,485614.705,239000275,44660
488,대흥1리,12708.053,3656.407,211957.6249,382376.9476,500000081,15903
489,대흥1리,12708.091,3656.407,212012.6245,382376.9484,500000080,15907
490,능현리.아래섬,12739.633,3715.918,258596.2987,418661.4851,237000916,52018
491,부처울,12732.266,3722.238,247635.582,430283.1546,237000912,52020
492,여주성당,12738.012,3717.904,256173.9107,422319.4219,237000909,42107
493,도곡리종점,12729.687,3722.802,243821.5947,431305.0842,237000904,52021
494,주록리종점,12728.343,3722.578,241839.6169,430881.055,237000895,52022
495,왕릉,12736.85,3718.694,254444.6369,423768.3165,237000885,52025
496,세종대왕릉입구,12736.862,3718.207,254471.4429,422869.2317,237000882,52026
497,상호리(기점),12728.502,3724.493,242059.8465,434425.9492,237000878,52027
498,대당2리,12732.523,3719.245,248045.6696,424748.2041,237000870,52029
499,장흥리입구,12730.098,3724.131,244415.5498,433766.0747,237000863,52030
500,장흥리입구,12730.095,3724.135,244414.5774,433775.5392,237000862,52031
501,상품2리,12726.571,3723.755,239216.6183,433046.0586,237000845,52035
502,현진에버빌,12732.06,3712.904,247428.8658,413016.2839,237000839,52036
503,멱곡삼거리,12740.602,3715.021,260037.7056,417011.4598,237000836,52037
504,은봉1리,12732.87,3710.627,248650.9251,408810.3357,237000818,52040
505,건장리,12732.812,3711.412,248559.6502,410263.616,237000814,52041
506,사곡1리,12740.965,3712.166,260612.7878,411735.509,237001048,52059
507,소호분교앞,12730.207,3724.426,244577.3416,434314.5481,237000779,52047
508,금사리입구,12731.328,3724.731,246227.7662,434888.5688,237000775,52048
509,전북유원지입구,12730.283,3726.223,244670.5613,437640.1233,237000768,52049
510,도곡리,12730.318,3722.715,244754.59,431149.1007,237000764,52050
511,문장1리,12731.098,3722.068,245915.5673,429960.1974,237000761,52051
512,장현농장입구,12701.327,3753.47,201949.4206,487922.8394,235000021,39918
513,비룡성당앞,12658.414,3753.687,197677.0348,488320.8631,235000008,39919
514,하열미,12721.954,3721.152,232421.9297,428203.2686,234000937,38897
515,전원마을입구,12711.868,3722.989,217521.7979,431557.0269,234000924,38900
516,도평구판장,12717.706,3723.699,226134.7604,432892.8931,234000920,38902
517,사우고교.김포시청(직행),12643.382,3737.089,175551.0113,457656.9813,232000389,35692
518,김포여중,12642.803,3737.177,174699.8269,457821.9746,232000334,35432
519,양곡주공아파트,12637.361,3739.458,166708.9931,462069.7433,232000301,35433
520,용산동입구,12636.214,3739.335,165020.7666,461849.9182,232000287,35434
521,석산주유소,12738.374,3738.705,256445.0089,460800.0608,500000027,71404
522,유스호스텔입구,12738.631,3738.779,256823.0036,460939.066,500000026,71405
523,기업은행앞,12650.59,3658.494,186035.7621,386239.5106,214001293,48316
524,석불주유소,12739.534,3727.314,258299.3442,439741.257,240000971,45843
525,지평리,12738.525,3728.484,256796.3201,441895.2153,240000963,45846
526,도청,12741.226,3731.671,260738.6925,447819.4397,240000940,45847
527,망미2리,12739.327,3727.657,257989.3361,440373.2469,240000894,45848
528,복포2리,12724.939,3730.927,236744.4041,446299.8501,240000889,45849
529,구터미널종점,12642.704,3737.626,174557.0175,458652.2922,232000481,35439
530,신양중학교,12638.111,3739.494,167812.5059,462132.6726,232000636,35440
531,상품리,12725.386,3723.671,237465.6181,432881.9679,237000723,42979
532,용담리,12728.029,3725.168,241355.9391,435670.3921,237000714,52001
533,소락개마을,12726.927,3757.83,239437.5566,496081.4895,239000452,44502
534,미약골(용수동방향),12728.088,3757.878,241137.5409,496178.5172,239000448,44503
535,오목벌(밤벌.용수동방향),12729.667,3754.638,243481.6219,490196.6061,239000444,44504
536,전위골,12729.487,3737.089,243389.1631,457731.8685,239000421,44506
537,널미재,12732.57,3739.723,247897.0461,462629.904,239000417,44507
538,선촌입구,12718.563,3754.795,227206.7525,490416.3327,236000534,40508
539,신팔2리.청담마을,12716.194,3750.236,223761.8532,481974.7803,236000490,41452
540,운악산휴게소,12718.142,3753.093,226603.9597,487269.1514,236000426,40510
541,주원1리,12711.281,3759.68,216519.5836,499428.1221,236000399,40511
542,대우푸르지오.반도유보라,12706.882,3711.888,210185.8143,411010.318,233001167,37484
543,조암4리앞,12647.782,3704.932,181896.7029,398156.7773,233001159,37486
544,노진2리,12648.771,3702.856,183352.6567,394312.4055,233001149,37488
545,연안산입구,12723.343,3751.575,234236.7931,484486.4989,239000151,44446
